EntityID	NER	RAG	UAL
https://refidao.com/urn:organization:NoImpunity	No Impunity; Community,Investing,Legal,inclusion and equality	type: Organization; No Impunity; Community,Investing,Legal,inclusion and equality; description: Community,Investing,Legal,inclusion and equality; additionaltype: Marketplace; employee: Aurelia Le Frapper	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Nori	Nori; A more transparent, verifiable, and high-quality carbon removal marketplace	type: Organization; Nori; A more transparent, verifiable, and high-quality carbon removal marketplace; description: A more transparent, verifiable, and high-quality carbon removal marketplace; areaserved: Carbon; employee: Paul Gambill,Cale Moody; founder: Paul Gambill; funder: Nori Series A	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NorthIslandVentures	North Island Ventures	type: Organization; North Island Ventures; employee: James Hutchins	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NossaTerraFirmeConsulting	Nossa Terra Firme Consulting; Token	type: Organization; Nossa Terra Firme Consulting; Token; description: Token; areaserved: Iara Souza Vicente; employee: Earth - Solarpunk Dao,AgroforestDAO,AGROFORESTRY; founder: ReFi Medelln,ReFi Colombia	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:NxGen	NxGen	type: Organization; NxGen; additionaltype:  Investment Firm	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:OASA	OASA; A Web3-powered nature conservancy network\nserving regenerative human living spaces and the\nplanet.	type: Organization; OASA; A Web3-powered nature conservancy network\nserving regenerative human living spaces and the\nplanet.; description: A Web3-powered nature conservancy network\nserving regenerative human living spaces and the\nplanet.; employee: Dalibor Cerny,Julien Charrel	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:OFFSETdApp	OFFSET dApp; OFFSET connects climate-leading organizations and environmental conscious consumers to achieve sustainability goals and deliver scalable environmental impact beyond local communities. With blockchain-powered mobile applications, users connect to green energy devices to record, share and get rewarded for positive environmental footprint while accelerating community transition into a clean energy future. 	type: Organization; OFFSET dApp; OFFSET connects climate-leading organizations and environmental conscious consumers to achieve sustainability goals and deliver scalable environmental impact beyond local communities. With blockchain-powered mobile applications, users connect to green energy devices to record, share and get rewarded for positive environmental footprint while accelerating community transition into a clean energy future. ; description: OFFSET connects climate-leading organizations and environmental conscious consumers to achieve sustainability goals and deliver scalable environmental impact beyond local communities. With blockchain-powered mobile applications, users connect to green energy devices to record, share and get rewarded for positive environmental footprint while accelerating community transition into a clean energy future. ; areaserved: Carbon; employee: Michael Guan	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:ORGO	ORGO; ORGO is a Sponsorship Marketplace created to support environmental and social causes, while aiming to close the gap in sustainable finance and rewarding positive behaviors.	type: Organization; ORGO; ORGO is a Sponsorship Marketplace created to support environmental and social causes, while aiming to close the gap in sustainable finance and rewarding positive behaviors.; description: ORGO is a Sponsorship Marketplace created to support environmental and social causes, while aiming to close the gap in sustainable finance and rewarding positive behaviors.; employee: Joe Nisbett; founder: Joe Nisbett	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Oceandrop	Ocean drop; A charitable NFT art auction hosted by the Open Earth Foundation which raised funds for marine conservation.	type: Organization; Ocean drop; A charitable NFT art auction hosted by the Open Earth Foundation which raised funds for marine conservation.; description: A charitable NFT art auction hosted by the Open Earth Foundation which raised funds for marine conservation.; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:OffsetFarm	Offset Farm; OffsetFarm is a forward financing platform for registered carbon offset projects. We know carbon asset development and deal-making and want to address supply side liquidity of offsets. 	type: Organization; Offset Farm; OffsetFarm is a forward financing platform for registered carbon offset projects. We know carbon asset development and deal-making and want to address supply side liquidity of offsets. ; description: OffsetFarm is a forward financing platform for registered carbon offset projects. We know carbon asset development and deal-making and want to address supply side liquidity of offsets. ; areaserved: Carbon; employee: Saurabh Saraf	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:Offsetera	Offsetera; Offset your business or yourself by supporting high-quality carbon reduction initiatives. Were creating unique and interesting ways to maximize your positive impact.	type: Organization; Offsetera; Offset your business or yourself by supporting high-quality carbon reduction initiatives. Were creating unique and interesting ways to maximize your positive impact.; description: Offset your business or yourself by supporting high-quality carbon reduction initiatives. Were creating unique and interesting ways to maximize your positive impact.; areaserved: Carbon	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
https://refidao.com/urn:organization:OgallalaLife	Ogallala Life; To utilize web3 technologies to design, develop, and implement sustainable water utilization and farming practices that optimize the value and productivity of Americas breadbasket. Our aim is to destroy the very real and imminent threat of food and water scarcity in America caused by the desertification of fertile land, water depletion, and contamination. We educate farmers on sustainable techniques and incentivize them to ensure these practices are implemented.\n\n\n\nWe fund our projects using smart contract-enabled markets and cryptocurrencies. We also seek funding through governmental, public, and private grants. These nontraditional sources coupled with sustainable environmental efforts can be financially beneficial and greatly increase the lands value.	type: Organization; Ogallala Life; To utilize web3 technologies to design, develop, and implement sustainable water utilization and farming practices that optimize the value and productivity of Americas breadbasket. Our aim is to destroy the very real and imminent threat of food and water scarcity in America caused by the desertification of fertile land, water depletion, and contamination. We educate farmers on sustainable techniques and incentivize them to ensure these practices are implemented.\n\n\n\nWe fund our projects using smart contract-enabled markets and cryptocurrencies. We also seek funding through governmental, public, and private grants. These nontraditional sources coupled with sustainable environmental efforts can be financially beneficial and greatly increase the lands value.; description: To utilize web3 technologies to design, develop, and implement sustainable water utilization and farming practices that optimize the value and productivity of Americas breadbasket. Our aim is to destroy the very real and imminent threat of food and water scarcity in America caused by the desertification of fertile land, water depletion, and contamination. We educate farmers on sustainable techniques and incentivize them to ensure these practices are implemented.\n\n\n\nWe fund our projects using smart contract-enabled markets and cryptocurrencies. We also seek funding through governmental, public, and private grants. These nontraditional sources coupled with sustainable environmental efforts can be financially beneficial and greatly increase the lands value.; employee: Will Masters; founder: Will Masters	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162411
